comb_ID,combin,rain_ID,wind_ID,startime,endtime,startime.Rain,endtime.Rain,startime.Wind,endtime.Wind,rain.footprint [cells],rain.duration [h],rain.max.co [mm],rain.mean.co [mm],rain.max [mm],wind.footprint [cells],wind.duration [h],wg.max.co [m.s-1],wg.mean.co [m.s-1],wg.max [m.s-1],comp.duration.OR [h],comp.footprint.AND [cells],comp.duration.AND [h],comp.footprint.OR [cells]
169,823 255,823,255,11/21/1980 15:00,11/21/1980 17:00,11/21/1980 13:00,11/21/1980 18:00,11/21/1980 15:00,11/21/1980 17:00,30,6,13.37526511,11.40440993,15.00172867,14,3,23.09096901,22.25713977,23.33895551,6,3,3,41
170,824 254,824,254,11/21/1980 15:00,11/21/1980 16:00,11/21/1980 15:00,11/22/1980 5:00,11/21/1980 13:00,11/21/1980 16:00,55,13,37.52414753,24.78953014,37.52414753,13,4,25.67759651,24.08744225,25.67759651,17,10,2,58
171,829 258,829,258,11/22/1980 13:00,11/22/1980 18:00,11/22/1980 12:00,11/22/1980 18:00,11/22/1980 13:00,11/23/1980 6:00,6,6,20.91825938,14.6214853,20.91825938,52,17,27.74527679,26.77979623,28.58045746,19,6,6,52
172,830 258,830,258,11/22/1980 20:00,11/23/1980 6:00,11/22/1980 20:00,11/23/1980 7:00,11/22/1980 13:00,11/23/1980 6:00,23,12,32.84549362,22.19231838,32.84549362,52,17,28.58045746,26.94764224,28.58045746,19,23,11,52
173,844 283,844,283,12/14/1980 7:00,12/14/1980 21:00,12/14/1980 7:00,12/14/1980 21:00,12/14/1980 7:00,12/15/1980 6:00,789,15,24.21629033,9.806017443,26.55053691,693,24,34.01115891,25.80104786,34.01115891,24,510,15,972
174,845 283,845,283,12/14/1980 11:00,12/14/1980 13:00,12/14/1980 11:00,12/14/1980 13:00,12/14/1980 7:00,12/15/1980 6:00,51,3,4.846678026,4.607528652,6.480576283,693,24,22.063886,21.4429062,34.01115891,24,3,3,741
175,847 283,847,283,12/14/1980 23:00,12/15/1980 1:00,12/14/1980 23:00,12/15/1980 1:00,12/14/1980 7:00,12/15/1980 6:00,16,3,4.440248003,4.05076289,4.440248003,693,24,33.54153872,32.18200515,34.01115891,24,16,3,693
176,855 285,855,285,12/19/1980 8:00,12/19/1980 13:00,12/19/1980 8:00,12/19/1980 18:00,12/19/1980 8:00,12/19/1980 13:00,588,11,17.51564706,13.84573677,18.81002755,36,6,27.35944495,24.12843173,27.35944495,11,36,6,588
177,855 286,855,286,12/19/1980 15:00,12/19/1980 18:00,12/19/1980 8:00,12/19/1980 18:00,12/19/1980 15:00,12/20/1980 3:00,588,11,9.486671515,7.926360222,18.81002755,272,13,24.28630445,23.16327025,26.39858176,20,15,4,845
178,857 288,857,288,12/23/1980 7:00,12/23/1980 9:00,12/23/1980 7:00,12/23/1980 9:00,12/23/1980 6:00,12/23/1980 15:00,30,3,4.452391339,3.769886288,6.338821421,480,10,25.60664669,25.2073006,32.32390477,10,3,3,507
179,858 288,858,288,12/23/1980 7:00,12/23/1980 8:00,12/23/1980 7:00,12/23/1980 8:00,12/23/1980 6:00,12/23/1980 15:00,14,2,3.77162105,2.926632498,3.77162105,480,10,29.74876439,29.34647412,32.32390477,10,14,2,480
180,865 291,865,291,12/27/1980 2:00,12/27/1980 6:00,12/26/1980 23:00,12/27/1980 6:00,12/27/1980 2:00,12/27/1980 9:00,66,8,11.90939097,10.91562,14.89813858,43,8,18.28732877,17.87829746,21.48547609,11,3,5,106
181,866 294,866,294,12/29/1980 9:00,12/29/1980 16:00,12/29/1980 9:00,12/29/1980 16:00,12/28/1980 21:00,12/29/1980 18:00,116,8,15.23740852,7.760469948,15.23740852,189,22,34.10440724,27.69142316,34.10440724,22,103,8,202
182,866 295,866,295,12/29/1980 9:00,12/29/1980 11:00,12/29/1980 9:00,12/29/1980 16:00,12/29/1980 9:00,12/29/1980 11:00,116,8,3.620944554,3.501989425,15.23740852,20,3,26.03099415,25.86139031,26.84860629,8,2,3,134
183,867 297,867,297,12/30/1980 8:00,12/30/1980 20:00,12/30/1980 6:00,12/30/1980 20:00,12/30/1980 8:00,12/31/1980 3:00,148,15,32.61700065,16.40692475,32.61700065,147,20,30.33933713,24.34646919,30.33933713,22,77,13,218
184,870 300,870,300,1/2/1981 13:00,1/2/1981 18:00,1/2/1981 6:00,1/2/1981 18:00,1/2/1981 13:00,1/3/1981 19:00,176,12,32.82789818,19.5888512,38.08893657,645,31,31.08262089,25.73353232,32.2982277,38,41,6,780
185,871 300,871,300,1/3/1981 4:00,1/3/1981 6:00,1/3/1981 4:00,1/3/1981 6:00,1/2/1981 13:00,1/3/1981 19:00,7,3,5.579491183,5.579491183,8.208151705,645,31,23.29435848,23.29435848,32.2982277,31,1,3,651
186,872 303,872,303,1/4/1981 3:00,1/4/1981 5:00,1/4/1981 0:00,1/4/1981 7:00,1/4/1981 3:00,1/4/1981 5:00,67,7,9.457180556,8.019062615,23.08274708,44,3,19.66983657,18.96078891,23.08961759,8,3,3,108
187,876 319,876,319,1/15/1981 0:00,1/15/1981 2:00,1/15/1981 0:00,1/15/1981 2:00,1/14/1981 3:00,1/15/1981 8:00,28,3,5.506631167,4.551972005,5.506631167,1188,30,23.8788498,21.1832878,30.5271852,30,28,3,1188
188,879 327,879,327,1/18/1981 23:00,1/19/1981 6:00,1/18/1981 23:00,1/19/1981 17:00,1/18/1981 21:00,1/19/1981 6:00,61,19,31.32807226,27.79930613,31.32807226,22,10,28.57775461,26.86601393,29.0581862,21,21,8,62
189,882 330,882,330,1/23/1981 22:00,1/23/1981 23:00,1/23/1981 22:00,1/24/1981 1:00,1/23/1981 20:00,1/23/1981 23:00,28,4,8.987059975,6.754268396,8.987059975,26,4,27.52499452,26.01171036,28.318281,6,13,2,41
190,885 332,885,332,2/2/1981 5:00,2/2/1981 5:00,2/2/1981 5:00,2/2/1981 5:00,2/2/1981 4:00,2/2/1981 13:00,16,1,2.527300839,2.076835734,2.527300839,331,10,31.22181767,29.59993871,34.66322149,10,16,1,331
191,886 332,886,332,2/2/1981 4:00,2/2/1981 8:00,2/2/1981 4:00,2/2/1981 8:00,2/2/1981 4:00,2/2/1981 13:00,38,5,9.60141365,5.990512457,9.60141365,331,10,33.56181009,27.7468416,34.66322149,10,38,5,331
192,887 333,887,333,2/2/1981 19:00,2/3/1981 3:00,2/2/1981 17:00,2/3/1981 3:00,2/2/1981 19:00,2/3/1981 8:00,495,11,28.63398642,13.05421758,28.63398642,631,14,31.22249338,25.6224546,31.22249338,16,251,9,875
193,891 335,891,335,2/7/1981 19:00,2/7/1981 20:00,2/7/1981 13:00,2/7/1981 20:00,2/7/1981 19:00,2/8/1981 7:00,45,8,18.03830615,10.37205525,21.98365126,324,13,29.27846848,23.93384797,38.16408801,19,28,2,341
194,894 336,894,336,2/9/1981 23:00,2/9/1981 23:00,2/9/1981 20:00,2/9/1981 23:00,2/9/1981 23:00,2/10/1981 1:00,7,4,6.020616452,6.020616452,7.526637946,12,3,23.20516443,23.20516443,23.22408438,6,1,1,18
195,896 337,896,337,2/27/1981 3:00,2/27/1981 17:00,2/27/1981 2:00,2/27/1981 17:00,2/27/1981 3:00,2/28/1981 4:00,154,16,26.2608316,17.28501454,26.29131386,258,26,25.84247036,24.36930447,27.45134185,27,90,15,322
196,898 338,898,338,2/28/1981 7:00,2/28/1981 10:00,2/28/1981 7:00,2/28/1981 10:00,2/27/1981 22:00,3/1/1981 0:00,5,4,7.673844918,7.350766093,7.673844918,345,27,22.43012218,21.61025766,28.1831385,27,3,4,347
197,904 340,904,340,3/8/1981 0:00,3/8/1981 2:00,3/8/1981 0:00,3/8/1981 3:00,3/8/1981 0:00,3/8/1981 2:00,10,4,6.309826109,6.309826109,13.24020147,9,3,21.61859145,21.61859145,21.64899851,4,1,3,18
198,906 343,906,343,3/8/1981 12:00,3/8/1981 13:00,3/8/1981 12:00,3/8/1981 13:00,3/8/1981 11:00,3/8/1981 14:00,16,2,4.541359862,3.398704347,4.541359862,19,4,19.47996135,18.71053271,20.85233346,4,13,2,22
199,909 344,909,344,3/10/1981 9:00,3/10/1981 19:00,3/10/1981 1:00,3/10/1981 20:00,3/10/1981 9:00,3/10/1981 19:00,626,20,20.06178246,12.84491304,34.36365845,171,11,28.37233801,25.55085564,28.37233801,20,166,11,631
200,922 350,922,350,3/21/1981 3:00,3/22/1981 12:00,3/21/1981 3:00,3/22/1981 12:00,3/21/1981 3:00,3/22/1981 15:00,582,34,60.78854901,30.94179371,60.78854901,826,37,28.79398261,24.4885546,32.17119375,37,223,34,1185
201,923 350,923,350,3/21/1981 16:00,3/21/1981 19:00,3/21/1981 16:00,3/21/1981 19:00,3/21/1981 3:00,3/22/1981 15:00,9,4,6.368808027,5.58779326,6.409698852,826,37,26.18708374,24.77157865,32.17119375,37,6,4,829
202,925 351,925,351,3/23/1981 12:00,3/23/1981 12:00,3/23/1981 6:00,3/23/1981 12:00,3/23/1981 12:00,3/23/1981 23:00,73,6,6.789611795,5.688414429,9.385311833,85,11,22.4098508,21.1792702,22.48688203,18,25,1,133
203,926 352,926,352,3/23/1981 13:00,3/23/1981 19:00,3/23/1981 9:00,3/23/1981 19:00,3/23/1981 13:00,3/23/1981 23:00,381,11,10.04476933,7.420235062,13.74353036,139,11,24.42482551,22.00148395,25.21473344,15,20,7,500
204,930 355,930,355,3/25/1981 10:00,3/25/1981 13:00,3/24/1981 22:00,3/25/1981 13:00,3/25/1981 10:00,3/25/1981 13:00,744,16,6.90361046,5.494417024,18.5914475,15,4,22.61594312,20.93921079,22.61594312,16,14,4,745
205,947 359,947,359,4/24/1981 10:00,4/24/1981 12:00,4/24/1981 1:00,4/24/1981 15:00,4/24/1981 10:00,4/24/1981 12:00,199,15,20.49249915,16.25856395,29.32516528,5,3,20.6327269,19.47877885,20.6327269,15,4,3,200
206,947 360,947,360,4/24/1981 11:00,4/24/1981 15:00,4/24/1981 1:00,4/24/1981 15:00,4/24/1981 11:00,4/25/1981 23:00,199,15,29.32516528,17.06959934,29.32516528,209,37,30.06567356,24.91439248,30.06567356,47,102,5,306
207,948 360,948,360,4/24/1981 22:00,4/25/1981 8:00,4/24/1981 22:00,4/25/1981 8:00,4/24/1981 11:00,4/25/1981 23:00,12,11,19.76588158,18.15593956,21.88551328,209,37,22.44904213,21.87693887,30.06567356,37,3,11,218
208,948 361,948,361,4/25/1981 0:00,4/25/1981 8:00,4/24/1981 22:00,4/25/1981 8:00,4/25/1981 0:00,4/27/1981 6:00,12,11,15.71620291,15.15785728,21.88551328,338,55,20.43339171,20.13675391,27.8425794,57,2,9,348
209,949 361,949,361,4/25/1981 19:00,4/26/1981 14:00,4/25/1981 19:00,4/26/1981 14:00,4/25/1981 0:00,4/27/1981 6:00,115,20,45.26242648,31.25219032,45.26242648,338,55,27.8425794,23.63981305,27.8425794,55,98,20,355
210,950 361,950,361,4/26/1981 21:00,4/27/1981 3:00,4/26/1981 21:00,4/27/1981 3:00,4/25/1981 0:00,4/27/1981 6:00,35,7,15.0619497,11.24755663,15.45251904,338,55,25.4181229,22.90164665,27.8425794,55,22,7,351
211,954 364,954,364,5/3/1981 17:00,5/3/1981 20:00,5/3/1981 17:00,5/3/1981 20:00,5/3/1981 13:00,5/3/1981 20:00,24,4,6.405733681,5.71414929,6.93087101,139,8,23.08218475,22.05405745,25.43434,8,11,4,152
212,982 365,982,365,5/16/1981 13:00,5/16/1981 14:00,5/16/1981 13:00,5/16/1981 14:00,5/16/1981 12:00,5/16/1981 15:00,13,2,3.074494431,2.793537286,3.074494431,14,4,19.8441704,19.03290995,19.8441704,4,10,2,17
213,1038 367,1038,367,6/6/1981 11:00,6/6/1981 15:00,6/6/1981 10:00,6/6/1981 15:00,6/6/1981 11:00,6/6/1981 16:00,167,6,13.05854708,5.51404226,15.36726787,103,6,23.42612242,20.35011818,23.42612242,7,63,5,207
214,1114 368,1114,368,9/10/1981 11:00,9/10/1981 20:00,9/10/1981 11:00,9/12/1981 2:00,9/10/1981 5:00,9/10/1981 20:00,850,40,25.81326293,17.36198119,27.2174291,81,15,27.16821831,23.74163793,27.27700802,46,32,10,899
